Date,Close,ema21,ema50,atr14
2006-02-19,558.95,525.552006096765,486.7246541810137,30.58580804910835
2006-02-26,565.05,529.1427328152408,489.7962363699936,29.7082503313149
2006-03-09,610.8,536.566120741128,494.54148200254286,32.99337530764956
2006-03-12,625.15,544.6192006737527,499.6633846691098,33.38313421424602
2006-03-19,560.45,546.0583642488662,502.0471735056153,36.720053198942736
2006-03-26,583.65,549.4757856807873,505.2472843485324,36.275763684732546
2006-04-06,607.45,554.7461688007157,509.25523398192325,38.09178056439451
2006-04-16,634.0,561.9510625461052,514.1471855904753,38.63879623836634
2006-04-23,654.5,570.364602314641,519.6512175281036,38.5074536499116
2006-04-30,682.7,580.5769111951282,526.0452874289623,38.05692124634649
2006-05-02,550.95,577.8835556319348,527.021942823905,45.1492840144646
2006-05-03,540.35,574.4714142108497,527.5446117327715,44.392192299145705
2006-05-11,628.7,579.4012856462269,531.5114897040354,48.124892849206724
2006-05-14,657.6,586.510259678388,536.4561371666223,51.2731147885491
2006-05-21,652.0,592.4638724348981,540.9872690424411,50.28217801793845
2006-05-28,638.2,596.6217022135437,544.799533001561,49.983451016657135
2006-06-08,632.7,599.9015474668579,548.2466101387547,48.45249022975305
2006-06-18,583.35,598.3968613335071,549.6232136627251,50.12374092762784
2006-06-25,613.1,599.7335103031883,552.1124994014417,49.329188004225855
2006-07-05,714.8,610.1941002756257,558.4924013856989,54.19138886106687
2006-07-16,620.75,611.1537275232961,560.9338758411618,57.35986108527638
2006-07-23,635.9,613.4033886575418,563.8737238473907,56.04129957918521
2006-07-30,646.45,616.4076260523107,567.1120091867087,53.93477818067199
2006-08-01,556.88,610.9960236839188,566.710753924485,56.480151167766856
2006-08-10,590.0,609.0872942581079,567.6240576921522,54.86871179864065
2006-08-13,615.0,609.6248129619163,569.481937782656,54.04951809873775
2006-08-20,623.25,610.8634663290147,571.5904892421597,51.431695377399336
2006-08-27,625.5,612.1940602991043,573.7045877032515,49.24371713615653
2006-09-04,599.8,611.0673275446402,574.7279372050848,48.37630876928821
2006-09-07,665.15,615.9839341314911,578.2739004519443,49.82800100005334
2006-09-17,588.3,613.4672128468101,578.667080826378,52.86528664290668
2006-09-24,598.3,612.0883753152818,579.4369992253436,50.83919473984192
2006-10-09,579.85,609.1576139229835,579.4531953341536,50.00782368699607
2006-10-12,615.25,609.7114672027122,580.8569915955594,50.12512199506777
2006-10-15,591.9,608.0922429115565,581.2900507486747,48.6411847097058
2006-10-22,600.05,607.3611299195967,582.0257350330404,47.03824294472681
2006-10-29,628.0,609.237390835997,583.8286473846858,45.856939877246326
2006-11-06,580.85,606.6567189418154,583.7118376833256,48.627872743157305
2006-11-19,638.2,609.5242899471049,585.8486283624109,49.40088183293178
2006-11-26,645.8,612.8220817700953,588.1996625442772,47.107961702008076
2006-12-02,552.15,607.306437972814,586.7859502876389,51.660964437578926
2006-12-03,553.85,602.4467617934673,585.494344394006,49.18518126346615
2006-12-11,622.0,604.224328903152,586.925938731496,51.31838260178999
2006-12-17,621.0,605.7493899119564,588.2621764283001,48.559926701662135
2006-12-24,636.8,608.5721726472331,590.1656204899355,46.29136050868627
2006-12-31,607.4,608.4656114974846,590.841478509938,46.070549043780105
2007-01-04,674.5,614.468737724986,594.1222048428817,47.701224112081526
2007-01-07,655.9,618.2352161136237,596.5448634764942,46.37256524693285
2007-01-14,635.5,619.804741921476,598.0725158891807,45.57452487215193
2007-01-21,646.6,622.240674474069,599.975554481762,43.87634452414108
2007-01-28,648.25,624.6051586127901,601.8686699922811,42.22803420098815
2007-02-09,700.8,631.5319623752638,605.7483299925838,43.436746043774704
2007-02-12,795.6,646.4472385229672,613.1934935222864,47.92697846921938
2007-02-18,682.85,649.7565804754247,615.9251212272948,54.49290857856085
2007-02-25,642.95,649.1378004322042,616.9849203948519,54.11484368009223
2007-03-06,648.55,649.0843640292766,618.2227666538772,52.51735484579993
2007-03-18,657.1,649.8130582084333,619.7473640399996,50.09111521395708
2007-03-25,663.6,651.0664165531211,621.4670752541173,47.563178412960156
2007-04-02,666.65,652.4831059573828,623.2389546559166,45.715808526320146
2007-04-03,650.27,652.2819145067116,624.2989956498022,44.87753648872585
2007-04-11,831.7,668.592649551556,632.4323683694179,55.63842673953114
2007-04-15,691.35,670.6614995923236,634.74286372748,62.57496768670749
2007-04-22,680.95,671.5968178112032,636.5549082871867,59.74104142337124
2007-04-29,688.75,673.1561980101848,638.6017746288657,57.141681321701874
2007-05-08,672.8,673.1238163728951,639.942881506165,55.22084694158031
2007-05-13,661.65,672.0807421571774,640.7941410549429,52.801500731467435
2007-05-20,656.15,670.6324928701612,641.3963316018079,50.00853639350548
2007-05-27,671.45,670.7068117001464,642.5749068331096,47.89006950825509
2007-06-05,671.05,670.7380106364967,643.6915771533797,46.38363597195115
2007-06-17,654.35,669.2481914877243,644.1095545199139,44.69909054538321
2007-06-24,649.65,667.466537716113,644.326826891682,42.6277269349987
2007-07-01,626.9,663.7786706510118,643.6434219155377,42.81503215392736
2007-07-10,749.6,671.580609682738,647.7985818404186,48.83538700007541
2007-07-15,683.7,672.6823724388527,649.2064805917748,51.57571650007003
2007-07-22,661.4,671.6567022171388,649.6846578234699,50.04887960720789
2007-07-29,673.3,671.8060929246716,650.6107496735299,47.55967392097876
2007-08-04,685.6,673.0600844769742,651.982877137313,45.34469721233742
2007-08-07,667.3,672.5364404336128,652.5835486221242,44.377218840027616
2007-08-19,668.4,672.1604003941934,653.2038016173351,42.343131780025644
2007-08-26,673.0,672.2367276310849,653.9801231225376,40.240050938595246
2007-09-09,707.1,675.406116028259,656.0632555491048,40.53719015726701
2007-09-12,794.9,686.2691963893263,661.5078337628654,45.52024800317651
2007-09-16,731.2,690.3538148993875,664.2408598898119,48.5902302886639
2007-09-23,744.1,695.2398317267159,667.3725908745251,46.77664241090219
2007-09-30,742.7,699.5543924788326,670.3266069186615,45.36045366726632
2007-10-06,655.75,695.5721749807569,669.7549752747924,49.195421262461586
2007-10-14,765.2,701.9019772552335,673.4979174208789,53.8707483151429
2007-10-21,785.4,709.4927065956668,677.886234384766,52.89426629263269
2007-10-28,807.5,718.4024605415152,682.9691271539908,51.33039012887322
2007-11-02,669.05,713.9158732195593,682.4232790303049,58.199647976810844
2007-11-03,652.9,708.3689756541448,681.2655033820577,56.33181597846721
2007-11-11,787.3,715.5445233219499,685.4237189357025,65.0295434085767
2007-11-18,823.4,725.3495666563181,690.8345534872435,64.17743316510695
2007-11-25,782.9,730.5814242330164,694.4449631544105,63.736187939027886
2007-12-08,657.2,723.9103856663785,692.9843763640415,69.29074594338304
2007-12-16,810.8,731.8094415148895,697.604596898785,75.44140694742711
2007-12-23,839.0,741.5540377408086,703.14951466746,72.62773502261089
2007-12-30,861.5,752.4582161280078,709.3593376216772,70.10789680671012
2008-01-06,902.35,766.0847419345525,716.9275988914154,68.0251898919451
2008-01-13,884.55,776.8543108495932,723.5010263858696,66.30196204252046
2008-01-20,913.5,789.2766462269028,730.9519665276003,66.84467903948328
2008-01-27,910.38,800.2860420244571,737.9883599971063,64.34148767952018
2008-02-03,973.4,816.0236745676882,747.2201890168276,65.5970957024116
2008-02-11,737.45,808.8806132433529,746.837044349501,78.8294460093822
2008-02-17,945.5,821.3005574939572,754.6277484926578,88.66662843728346
2008-02-24,972.48,835.0441431763246,763.1709740419653,85.86901212033466
2008-03-02,918.35,842.6174028875678,769.2564260403196,85.93765411173933
2008-03-08,856.35,843.8658208068798,772.6718603132483,84.57425024661511
2008-03-16,919.5,850.7416552789816,778.4298265754738,91.0225180861426
2008-03-23,930.4,857.9833229808924,784.389441219573,87.98519536570383
2008-03-30,913.3,863.0121118008112,789.4447572501779,86.55053855386785
2008-04-05,884.9,865.0019198189193,793.1881001031121,84.27907151430587
2008-04-13,916.4,869.6744725626538,798.0199393147548,83.1234235489983
2008-04-20,886.15,871.1722477842306,801.4760201259409,80.82175043835556
2008-04-27,856.45,869.8338616220278,803.6318624739432,78.67733969275874
2008-05-10,851.4,868.1580560200252,805.5051227690827,80.73610114327597
2008-05-18,925.2,873.343687290932,810.1990395232364,81.03352249018484
2008-05-25,886.9,874.5760793553927,813.2069203262467,79.56684231231449
2008-06-01,895.75,876.5009812321753,816.4439038428645,76.94063929000632
2008-06-04,925.3,880.9372556656139,820.7127703588307,74.59130791214872
2008-06-07,964.7,888.5520506051035,826.3593283839746,73.19907163270953
2008-06-15,901.85,889.7609550955486,829.3197468787207,74.91342365894458
2008-06-22,927.85,893.2235955414078,833.1836783736728,73.62675054044854
2008-06-29,933.3,896.8669050376435,837.1098086335288,70.40341121613079
2008-07-09,764.45,884.8290045796759,834.2604043733904,79.39602470069288
2008-07-12,821.95,879.112731436069,833.7776434175712,79.52130865064338
2008-07-13,955.3,886.0388467600627,838.5432260286469,85.75550088988314
2008-07-20,929.7,890.0080425091479,842.118001478504,83.92653654060578
2008-07-27,910.55,891.8754931901344,844.8016092636608,80.75321250199109
2008-08-06,871.2,889.9959029001222,845.836840272929,78.75298303756315
2008-08-17,823.1,883.9144571819294,844.9451994779122,79.42419853488008
2008-08-24,830.8,879.0858701653902,844.3904857728961,76.41532721096007
2008-08-31,803.8,872.2417001503547,842.7987020170963,74.26066098160578
2008-09-03,993.2,883.2379092275952,848.696792134073,83.50632805434823
2008-09-11,742.55,870.4480992978138,844.5341728346976,98.35944747903766
2008-09-14,873.15,870.6937266343762,845.6563621352977,102.9087726591064
2008-09-21,879.9,871.5306605767056,846.9992498946979,99.11171746917024
2008-09-28,836.8,868.3733277970051,846.599279310592,99.2680233642295
2008-10-02,902.7,871.4939343609137,848.7993075729217,98.64173598107025
2008-10-08,786.5,863.767213055376,846.3561974720229,100.72446912527953
2008-10-19,735.3,852.0883755048873,842.0010524731201,102.62986418775957
2008-10-26,725.05,840.5394322771701,837.4147366898604,100.31344531720531
2008-11-05,902.3,846.1540293428819,839.9592568196698,106.05177065169066
2008-11-16,800.0,841.958208493529,838.3922271404671,110.96235846228419
2008-11-23,817.5,839.7347349941173,837.5729241153507,106.2257614292639
2008-11-30,757.4,832.2497590855612,834.4288878755331,104.19892132717362
2008-12-10,783.7,827.8361446232375,832.4395197235514,105.01328408951836
2008-12-14,838.35,828.7919496574887,832.6713032638042,104.58376379740992
2008-12-21,869.65,832.5063178704443,834.1214482338512,100.03492352616635
2008-12-28,876.55,836.5102889731311,835.7853130089943,95.3395718457259
2009-01-02,911.55,843.3320808846646,838.75647720472,92.29031671388834
2009-01-03,937.35,851.8791644406042,842.6228898633584,89.7731512343249
2009-01-11,1095.05,873.9856040369128,852.5219922216581,95.07149757473026
2009-01-18,899.4,876.2960036699208,854.3603454678677,107.64853346224953
2009-01-25,927.75,880.973639699928,857.2383711357944,104.40935250066029
2009-02-08,954.9,887.6942179090254,861.0682389343908,100.13011303632742
2009-02-15,993.3,897.2947435536594,866.2537981918657,97.97439067658973
2009-02-22,945.15,901.6452214124175,869.347766890224,96.01907705683332
2009-03-05,917.05,903.0456558294704,871.2184426984505,93.45342869563095
2009-03-15,952.85,907.5733234813367,874.4196802396878,92.76389807451446
2009-03-22,923.05,908.9802940739424,876.3267516028374,89.05933392633484
2009-03-29,893.9,907.6093582490386,877.0158985988045,85.72295293159665
2009-04-01,853.45,902.6857802263987,876.0917457125769,83.87845629362546
2009-04-10,1049.25,916.009800205817,882.8822654885543,92.79785227265222
2009-04-19,913.1,915.745272914379,884.0672746850815,99.29443425317706
2009-04-26,887.3,913.1593390130718,884.194048226843,94.96626037795014
2009-05-04,881.65,910.294853648247,884.094281629712,90.43295606523941
2009-05-07,913.15,910.5544124074972,885.2337215658017,87.64845920343659
2009-05-17,957.35,914.8085567340884,888.0618109161625,84.89856926033397
2009-05-24,980.0,920.735051576444,891.6672300959208,81.68438574173868
2009-05-31,956.3,923.9682287058581,894.2018485235318,78.51407247447163
2009-06-09,1005.85,931.4120260962346,898.580207404962,76.92378158343794
2009-06-12,1114.9,948.0927509965769,907.0633365263361,83.07565432747809
2009-06-14,934.3,946.8388645423427,908.1314409762838,90.59882187551537
2009-06-21,939.05,946.1307859475842,909.3439334870178,86.64890602726427
2009-06-28,932.5,944.8916235887128,910.2520145267426,82.14898416817397
2009-07-06,938.9,944.3469305351935,911.3754649374587,78.69191387044727
2009-07-19,951.35,944.9835732138122,912.9430937634406,74.53177716541532
2009-07-26,954.75,945.8714301943746,914.5825802825213,71.6080787964571
2009-08-02,942.1,945.5285729039769,915.6616947812461,71.0325017395673
2009-08-03,928.2,943.9532480945244,916.1533930251188,69.63375161531249
2009-08-11,1119.2,959.8847709950221,924.1160050633495,78.5920550713616
2009-08-16,954.15,959.3634281772928,925.2938087863554,86.44262256626433
2009-08-23,955.95,959.0531165248116,926.496012363361,81.81814952581688
2009-08-30,994.4,962.2664695680105,929.1589138393077,79.78828170254425
2009-09-08,947.35,960.9104268800095,929.872289767178,77.91054729521966
2009-09-13,1007.15,965.1140244363721,932.9027882076808,77.88122248841825
2009-09-20,991.75,967.5354767603383,935.2105220034581,74.80399231067408
2009-09-27,1002.35,970.7004334184893,937.8434427092049,71.2108500027688
2009-10-05,931.7,967.1549394713539,937.6025233872753,72.79221785971389
2009-10-18,1054.95,975.1363086103217,942.2043852152253,77.34277372687718
2009-10-25,1044.9,981.4784623730197,946.231664226393,74.23614703210023
2009-11-01,843.35,968.9213294300179,942.1970891586914,86.20142224409308
2009-11-10,1053.25,976.5875722091071,946.5521052701152,96.33346351237216
2009-11-15,1149.95,992.34779291737,954.5284932987382,96.5882161186313
2009-11-22,1177.7,1009.1979935612455,963.2803170909447,93.83905782444336
2009-11-29,1161.7,1023.061812328405,971.0614811265939,92.76841083698312
2009-12-04,868.9,1009.0471021167318,967.0551485333942,107.33495292005577
2009-12-07,937.7,1002.5610019243016,965.903966237967,104.95745628290895
2009-12-13,1112.5,1012.5554562948197,971.6528303070663,112.04620940555832
2009-12-20,1104.5,1020.9140511771087,976.862523236201,107.22862301944703
2009-12-27,1097.35,1027.8627737973716,981.5875223249774,101.54800708948652
2010-01-08,1205.3,1043.9934307248832,990.3605606651744,102.59886372595177
2010-01-17,1093.0,1048.4485733862573,994.3856367175205,104.05608774552664
2010-01-24,1081.55,1051.4577939875066,997.8038470423236,98.76993862084618
2010-01-31,1065.45,1052.7298127159152,1000.4566373543893,97.47922871935717
2010-02-05,1208.3,1066.8725570144682,1008.6073574581387,101.11642666797451
2010-02-14,1118.85,1071.5977791040618,1012.9305983421333,102.20811047740489
2010-02-21,1116.5,1075.6797991855108,1016.9921435051868,97.93967401473311
2010-02-28,1132.05,1080.804362895919,1021.504216308905,93.29755444225218
2010-03-01,1136.6,1085.8766935417445,1026.0177764536538,90.00130055351988
2010-03-10,1346.8,1109.5969941288586,1038.597471494687,99.89406479969703
2010-03-14,1107.55,1109.4109037535077,1041.3014922203856,110.32663159971868
2010-03-21,1106.6,1109.1553670486433,1043.8622180156647,104.21758648545308
2010-03-28,1120.5,1110.1866973169483,1046.8676212307366,98.652044593635
2010-04-04,1160.9,1114.796997560862,1051.3394792216882,94.90189855123249
2010-04-07,1212.0,1123.6336341462384,1057.6398918012299,91.97676294043016
2010-04-18,1157.4,1126.7033037693075,1061.552052907064,91.71770844468516
2010-04-25,1179.25,1131.4802761539158,1066.1676586754145,87.66644355577908
2010-05-09,1246.45,1141.9320692308324,1073.2375544136337,87.36884044465201
2010-05-12,1386.05,1164.1246083916658,1085.5047091425108,94.33535184146257
2010-05-16,1177.15,1165.3087349015143,1089.0986421173145,103.13639813850095
2010-05-23,1214.81,1169.8088499104676,1094.0284992891848,98.79594112860802
2010-05-30,1220.0,1174.3716817367888,1098.9685581405893,94.13551676227888
2010-06-06,1227.4,1179.1924379425352,1104.005085272331,90.34369413640181
2010-06-13,1257.35,1186.2976708568501,1110.0186113400825,87.16557312665883
2010-06-20,1255.5,1192.5887916880456,1115.72376383655,83.83946076046892
2010-06-27,1211.6,1194.3170833527688,1119.4836162351166,82.59735642043545
2010-07-02,1093.4,1185.1428030479717,1118.4607293239358,87.35468810469004
2010-07-03,1102.45,1177.625275498156,1117.8328575857422,84.28649609721218
2010-07-11,1368.95,1195.0184322710509,1127.6805886608113,101.28031780455417
2010-07-18,1189.1,1194.4803929736825,1130.089193027054,107.83886653280032
2010-07-25,1180.9,1193.2458117942567,1132.0817736926597,102.84323320902887
2010-08-08,1215.55,1195.273465267506,1135.3550374694182,98.24371655124108
2010-08-15,1228.05,1198.2531502431873,1138.990134039245,92.9834510832953
2010-08-22,1238.2,1201.8846820392612,1142.8807170180983,88.76320457734563
2010-08-29,1247.1,1205.9951654902372,1146.967747723271,84.0586899646781
2010-09-05,1233.05,1208.4546959002155,1150.3435223223585,82.70449782434396
2010-09-19,1296.95,1216.4997235456506,1156.0927959567757,81.6470336940337
2010-09-26,1318.8,1225.7997486778643,1162.4734706251375,78.54367414445986
2010-10-01,1130.9,1217.1724987980583,1161.2352953065044,87.10841170556986
2010-10-10,1369.15,1230.988635270962,1169.388813137622,99.25781086945771
2010-10-17,1328.2,1239.8260320645109,1175.6167028184996,96.43296723592502
2010-10-24,1359.55,1250.710029149555,1182.8297732962055,92.4527552905018
2010-10-31,1393.9,1263.7272992268684,1191.1070370885113,91.14970134118023
2010-11-04,1137.45,1252.2475447516986,1189.0028395556285,103.44257981681022
2010-11-07,1193.65,1246.920495228817,1189.1850811416823,101.83239554418093
2010-11-14,1353.5,1256.6095411171061,1195.6288034498516,107.65936729102513
2010-11-21,1364.42,1266.4104919246417,1202.2480660596614,102.39798391309478
2010-11-28,1415.05,1279.9231744769468,1210.5932399396747,99.53527077644516
2010-12-09,1274.9,1279.46652225177,1213.1150736675306,104.75418000669907
2010-12-12,1375.41,1288.188656592518,1219.4795805825295,106.81102429193486
2010-12-19,1384.75,1296.966960538653,1225.9607735008617,100.60237969965381
2010-12-26,1421.45,1308.2836004896844,1233.6270176772985,96.90935257824998
2011-01-05,1495.25,1325.2805458997132,1243.8867424742673,101.04725596551783
2011-01-16,1342.51,1326.84685990883,1247.7543212007668,105.06530911083799
2011-01-23,1335.35,1327.619872644391,1251.1894458595602,100.77492988863527
2011-01-30,1349.25,1329.5862478585375,1255.0349577866364,96.07886346801847
2011-02-01,1369.6,1333.2238616895795,1259.5277045401017,94.59608750601714
2011-02-10,1639.45,1361.0626015359812,1274.4266180875486,109.92922411273021
2011-02-13,1387.3,1363.4478195781649,1278.8530252213704,122.45213667610663
2011-02-20,1409.25,1367.611654161968,1283.9666320754343,115.93126977067045
2011-02-27,1429.3,1373.2196856017893,1289.665979837182,110.21117907276542
2011-03-04,1475.1,1382.4815323652629,1296.9379021965083,105.73538056756789
2011-03-07,1544.25,1397.1877566956937,1306.6364158358608,103.33999624131305
2011-03-13,1419.55,1399.220687905176,1311.0643995285723,107.48356793836211
2011-03-20,1429.65,1401.9869890047055,1315.714815233334,101.8668845141934
2011-03-27,1428.38,1404.3863536406411,1320.1330577732033,96.68710704889386
2011-04-09,1857.81,1445.6066851278556,1341.218428056607,124.95374225968715
2011-04-12,1711.1,1469.7424410253232,1355.7235877406617,127.10847495542379
2011-04-17,1508.13,1473.2322191139301,1361.7003097900476,134.70786960146495
2011-04-24,1565.6,1481.6292901035727,1369.696376072791,130.53945034421747
2011-05-06,1531.9,1486.1993546396116,1376.057302501309,123.9194896053448
2011-05-15,1513.55,1488.6857769451012,1381.4491729914537,119.2395260621059
2011-05-22,1536.65,1493.046160859183,1387.5354799329652,113.1902742005269
2011-05-29,1542.5,1497.541964417439,1393.612519935594,107.28668318620356
2011-06-02,1356.1,1484.6836040158535,1392.1414407224336,113.86406295861758
2011-06-03,1417.4,1478.566912741685,1393.1319724588086,112.06662989014491
2011-06-11,1788.99,1506.7871934015318,1408.6558166761104,131.6125848979917
2011-06-19,1502.15,1506.365630365029,1412.3222552378315,142.8245431195637
2011-06-26,1486.5,1504.559663968208,1415.2311864049755,135.1727900395949
2011-07-08,1746.6,1526.5633308801891,1428.2260418400745,148.939019322481
2011-07-17,1599.25,1533.1712098910812,1434.932863728699,149.98623222801805
2011-07-24,1626.64,1541.6683726282556,1442.450790641299,141.66935849744533
2011-07-31,1665.0,1552.8803387529597,1451.17821061615,136.83440431905638
2011-08-05,1494.55,1547.5775806845086,1452.8790651017912,140.3233754391238
2011-08-14,1852.45,1575.2932551677352,1468.5485135291722,157.65384862204354
2011-08-21,1828.55,1598.316595607032,1482.6662188809694,161.32285943475472
2011-08-28,1884.2,1624.3059960063927,1498.4126416699512,157.59336947512938
2011-09-01,1361.85,1600.4463600058114,1493.0572439574041,184.10170022690585
2011-09-10,1679.95,1607.6739636416467,1500.3863716453493,194.56657878212687
2011-09-18,1656.59,1612.1208760378604,1506.5120041298455,194.85896601197496
2011-09-25,1623.75,1613.1780691253275,1511.109572595342,191.09761129683392
2011-10-04,1486.5,1601.6618810230248,1510.1444913170933,190.18063906134577
2011-10-07,1594.1,1600.9744372936589,1513.436864206619,184.4291648426782
2011-10-16,1641.02,1604.6149429942354,1518.4401244338103,178.4699387824869
2011-10-23,1742.95,1617.1908572674868,1527.2444332795433,174.07137172659498
2011-10-30,1754.15,1629.641688424988,1536.1426907979926,167.75627374612392
2011-11-09,1811.95,1646.2151712954435,1546.9586637078753,163.49225419282936
2011-11-12,1597.95,1641.8274284504032,1548.9583239546255,169.75209317905586
2011-11-13,1723.05,1649.2112985912756,1555.7854485054245,171.79908652340902
2011-11-20,1680.13,1652.0220896284325,1560.6617054267806,163.8212946288798
2011-11-27,1745.25,1660.497354207666,1567.900462076711,158.01120215538836
2011-12-06,1539.5,1649.4975947342418,1566.7867184658594,163.4132591442892
2011-12-18,1606.6,1645.5978133947651,1568.348023624061,159.08802634826856
2011-12-25,1564.3,1638.20710308615,1568.189277599588,154.10673875196363
2012-01-01,1616.85,1636.2655482601363,1570.0975412231337,147.83197169825195
2012-01-04,1639.49,1636.5586802364874,1572.8188141163441,142.19111657694825
2012-01-07,1582.9,1631.6806183968067,1573.2141547392325,136.51960825002337
2012-01-15,1666.9,1634.8823803607334,1576.8881094553412,133.00749337502168
2012-01-22,1738.89,1644.3376185097575,1583.2411247708183,129.91481527680585
2012-01-29,1725.3,1651.6978350088702,1588.8120610543158,123.97161418560543
2012-02-09,1736.5,1659.4071227353365,1594.6037449345386,119.13149888663362
2012-02-12,1703.65,1663.4292024866697,1598.880068662596,114.3435346804455
2012-02-19,1773.49,1673.4347295333362,1605.7275169503373,112.18042506041368
2012-02-26,1712.3,1676.9679359393965,1609.9068300111085,111.47539469895557
2012-03-06,1594.45,1669.4663053994514,1609.3006798145943,114.24500936331589
2012-03-18,1662.26,1668.811186726774,1611.3775159002967,111.47608012307904
2012-03-25,1668.9,1668.8192606607035,1613.633299590481,107.17850297143053
2012-04-03,1713.09,1672.8438733279122,1617.533562351639,103.26646704489977
2012-04-11,1731.24,1678.152612116284,1621.9926383378493,100.63529082740693
2012-04-15,1642.7,1674.9296473784398,1622.8046917363652,100.57777005402072
2012-04-22,1662.05,1673.758770344036,1624.3437234329783,96.75935790730496
